iri,term_localName,label,definition,comments,examples,organized_in,issued,status,replaces,rdf_type,term_iri,abcd_equivalence,flags
http://rs.tdwg.org/dwc/terms/version/MaterialSample-2023-09-13,MaterialSample,Material Sample,A material entity that represents an entity of interest in whole or in part.,,`a whole organism preserved in a collection`; `a part of an organism isolated for some purpose`; `a soil sample`; `a marine microbial sample`,,9/13/2023,recommended,http://rs.tdwg.org/dwc/terms/version/MaterialSample-2018-09-06,http://www.w3.org/2000/01/rdf-schema#Class,http://rs.tdwg.org/dwc/terms/MaterialSample,DataSets/DataSet/Units/Unit,simple
http://rs.tdwg.org/dwc/terms/version/materialSampleID-2023-06-28,materialSampleID,Material Sample ID,"An identifier for the dwc:MaterialSample (as opposed to a particular digital record of the dwc:MaterialSample). In the absence of a persistent global unique identifier, construct one from a combination of identifiers in the record that will most closely make the dwc:materialSampleID globally unique.","Recommended best practice is to use a persistent, globally unique identifier.",`06809dc5-f143-459a-be1a-6f03e63fc083`,http://rs.tdwg.org/dwc/terms/MaterialSample,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/materialSampleID-2020-10-28,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/materialSampleID,not in ABCD,simple
http://digir.net/schema/conceptual/darwin/2003/1.0/version/MaximumDepth-2003-06-13,MaximumDepth,Maximum Depth,"The maximum distance in meters below the surface of the water at which the collection was made; all material collected was at most this deep. Positive below the surface, negative above (e.g. collecting above sea level in tidal areas).",,,,6/13/2003,deprecated,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://digir.net/schema/conceptual/darwin/2003/1.0/MaximumDepth,,
http://rs.tdwg.org/dwc/terms/version/maximumDepthInMeters-2023-06-28,maximumDepthInMeters,Maximum Depth In Meters,"The greater depth of a range of depth below the local surface, in meters.",,`0`; `200`,http://purl.org/dc/terms/Location,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/maximumDepthInMeters-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/maximumDepthInMeters,DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/UpperValue,simple
http://rs.tdwg.org/dwc/terms/version/maximumDistanceAboveSurfaceInMeters-2023-06-28,maximumDistanceAboveSurfaceInMeters,Maximum Distance Above Surface In Meters,"The greater distance in a range of distance from a reference surface in the vertical direction, in meters. Use positive values for locations above the surface, negative values for locations below. If depth measures are given, the reference surface is the location given by the depth, otherwise the reference surface is the location given by the elevation.",,"`-1.5` (below the surface); `4.2` (above the surface); For a 1.5 meter sediment core from the bottom of a lake (at depth 20m) at 300m elevation: verbatimElevation: `300m` minimumElevationInMeters: `300`, maximumElevationInMeters: `300`, verbatimDepth: `20m`, minimumDepthInMeters: `20`, maximumDepthInMeters: `20`, minimumDistanceAboveSurfaceInMeters: `0`, maximumDistanceAboveSurfaceInMeters: `-1.5`.",http://purl.org/dc/terms/Location,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/maximumDistanceAboveSurfaceInMeters-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/maximumDistanceAboveSurfaceInMeters,DataSets/DataSet/Units/Unit/Gathering/Height/MeasurementOrFactAtomised/UpperValue,simple
http://digir.net/schema/conceptual/darwin/2003/1.0/version/MaximumElevation-2003-06-13,MaximumElevation,Maximum Elevation,The maximum distance in meters above (positive) or below sea level of the collecting locality.,,,,6/13/2003,deprecated,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://digir.net/schema/conceptual/darwin/2003/1.0/MaximumElevation,,
http://rs.tdwg.org/dwc/terms/version/maximumElevationInMeters-2023-06-28,maximumElevationInMeters,Maximum Elevation In Meters,"The upper limit of the range of elevation (altitude, usually above sea level), in meters.",,`-205`; `1236`,http://purl.org/dc/terms/Location,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/maximumElevationInMeters-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/maximumElevationInMeters,DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/UpperValue,simple
http://rs.tdwg.org/dwc/terms/version/measurementAccuracy-2023-06-28,measurementAccuracy,Measurement Accuracy,The description of the potential error associated with the dwc:measurementValue.,,`0.01`; `normal distribution with variation of 2 m`,http://rs.tdwg.org/dwc/terms/MeasurementOrFact,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/measurementAccuracy-2018-09-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/measurementAccuracy,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/Accuracy or DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/SiteMeasurementOrFact/MeasurementOrFactAtomised/Accuracy or DataSets/DataSet/Units/Unit/Gathering/Aspect/Accuracy or DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/Accuracy or DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/Accuracy or DataSets/DataSet/Units/Unit/Gathering/Biotope/MeasurementsOrFacts/MeasurementOrFactAtomised/Accuracy or DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/Accuracy,extension
http://rs.tdwg.org/dwc/terms/version/measurementDeterminedBy-2023-06-28,measurementDeterminedBy,Measurement Determined By,"A list (concatenated and separated) of names of people, groups, or organizations who determined the value of the dwc:MeasurementOrFact.","Recommended best practice is to separate the values in a list with space vertical bar space (` | `). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`Rob Guralnick`; `Peter Desmet | Stijn Van Hoey`,http://rs.tdwg.org/dwc/terms/MeasurementOrFact,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/measurementDeterminedBy-2018-09-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/measurementDeterminedBy,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/MeasuredBy or DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/MeasuredBy or DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/MeasuredBy or DataSets/DataSet/Units/Unit/Gathering/Height/MeasurementOrFactAtomised/MeasuredBy or DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/SiteMeasurementOrFact/MeasurementOrFactAtomised/MeasuredBy or DataSets/DataSet/Units/Unit/Gathering/Biotope/MeasurementsOrFacts/MeasurementOrFactAtomised/MeasuredBy,extension
http://rs.tdwg.org/dwc/terms/version/measurementDeterminedDate-2023-06-28,measurementDeterminedDate,Measurement Determined Date,The date on which the dwc:MeasurementOrFact was made.,Recommended best practice is to use a date that conforms to ISO 8601-1:2019.,`1963-03-08T14:07-0600` (8 Mar 1963 at 2:07pm in the time zone six hours earlier than UTC); `2009-02-20T08:40Z` (20 February 2009 8:40am UTC); `2018-08-29T15:19` (3:19pm local time on 29 August 2018); `1809-02-12` (some time during 12 February 1809); `1906-06` (some time in June 1906); `1971` (some time in the year 1971); `2007-03-01T13:00:00Z/2008-05-11T15:30:00Z` (some time during the interval between 1 March 2007 1pm UTC and 11 May 2008 3:30pm UTC); `1900/1909` (some time during the interval between the beginning of the year 1900 and the end of the year 1909); `2007-11-13/15` (some time in the interval between 13 November 2007 and 15 November 2007),http://rs.tdwg.org/dwc/terms/MeasurementOrFact,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/measurementDeterminedDate-2020-08-12,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/measurementDeterminedDate,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/MeasurementDateTime or DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/MeasurementDateTime or DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/MeasurementDateTime or DataSets/DataSet/Units/Unit/Gathering/Height/MeasurementOrFactAtomised/MeasurementDateTime or DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/SiteMeasurementOrFact/MeasurementOrFactAtomised/MeasurementDateTime or DataSets/DataSet/Units/Unit/Gathering/Biotope/MeasurementsOrFacts/MeasurementOrFactAtomised/MeasurementDateTime,extension
http://rs.tdwg.org/dwc/terms/version/measurementID-2023-06-28,measurementID,Measurement ID,"An identifier for the dwc:MeasurementOrFact (information pertaining to measurements, facts, characteristics, or assertions). May be a global unique identifier or an identifier specific to the data set.",,`9c752d22-b09a-11e8-96f8-529269fb1459`,http://rs.tdwg.org/dwc/terms/MeasurementOrFact,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/measurementID-2018-09-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/measurementID,not in ABCD,extension
http://rs.tdwg.org/dwc/terms/version/measurementMethod-2023-06-28,measurementMethod,Measurement Method,"A description of or reference to (publication, URI) the method or protocol used to determine the measurement, fact, characteristic, or assertion.","This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`minimum convex polygon around burrow entrances` (for a home range area); `barometric altimeter` (for an elevation),http://rs.tdwg.org/dwc/terms/MeasurementOrFact,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/measurementMethod-2018-09-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/measurementMethod,/DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/Method or /DataSets/DataSet/Units/Unit/Gathering/Biotope/MeasurementsOrFacts/MeasurementOrFactAtomised/Method or /DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/SiteMeasurementOrFact/MeasurementOrFactAtomised/Method,extension
http://rs.tdwg.org/dwc/terms/version/MeasurementOrFact-2023-09-13,MeasurementOrFact,Measurement Or Fact,A measurement of or fact about an rdfs:Resource (http://www.w3.org/2000/01/rdf-schema#Resource).,"Resources can be thought of as identifiable records or instances of classes and may include, but need not be limited to instances of dwc:Occurrence, dwc:Organism, dwc:MaterialEntity, dwc:Event, dcterms:Location, dwc:GeologicalContext, dwc:Identification, or dwc:Taxon.",`the weight of a dwc:Organism in grams`; `the number of placental scars`; `surface water temperature in Celsius`,,9/13/2023,recommended,http://rs.tdwg.org/dwc/terms/version/MeasurementOrFact-2023-06-28,http://www.w3.org/2000/01/rdf-schema#Class,http://rs.tdwg.org/dwc/terms/MeasurementOrFact,Datasets/Dataset/Units/Unit/MeasurementsOrFacts or DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts,extension
http://rs.tdwg.org/dwc/terms/version/measurementRemarks-2023-06-28,measurementRemarks,Measurement Remarks,Comments or notes accompanying the dwc:MeasurementOrFact.,,`tip of tail missing`,http://rs.tdwg.org/dwc/terms/MeasurementOrFact,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/measurementRemarks-2018-09-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/measurementRemarks,not in ABCD,extension
http://rs.tdwg.org/dwc/terms/version/measurementType-2023-06-28,measurementType,Measurement Type,"The nature of the measurement, fact, characteristic, or assertion.","Recommended best practice is to use a controlled vocabulary. This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`tail length`; `temperature`; `trap line length`; `survey area`; `trap type`,http://rs.tdwg.org/dwc/terms/MeasurementOrFact,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/measurementType-2018-09-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/measurementType,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/Parameter or DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/Parameter,extension
http://rs.tdwg.org/dwc/terms/version/measurementUnit-2023-06-28,measurementUnit,Measurement Unit,The units associated with the dwc:measurementValue.,"Recommended best practice is to use the International System of Units (SI). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`m`; `g`; `l`; `°C`; `mm`; `km²`; `%`; `hh:mm:ss`,http://rs.tdwg.org/dwc/terms/MeasurementOrFact,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/measurementUnit-2018-09-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/measurementUnit,DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/UnitOfMeasurement or DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/UnitOfMeasurement,extension
http://rs.tdwg.org/dwc/terms/version/measurementValue-2023-06-28,measurementValue,Measurement Value,"The value of the measurement, fact, characteristic, or assertion.","This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`45`; `20`; `1`; `14.5`; `UV-light`,http://rs.tdwg.org/dwc/terms/MeasurementOrFact,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/measurementValue-2018-09-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/measurementValue,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/LowerValue or DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/UpperValue or DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/SiteMeasurementOrFact/MeasurementOrFactAtomised/LowerValue or DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/SiteMeasurementOrFact/MeasurementOrFactAtomised/UpperValue or DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/LowerValue or DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/UpperValue or DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/LowerValue or DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/UpperValue or DataSets/DataSet/Units/Unit/Gathering/Biotope/MeasurementsOrFacts/MeasurementOrFactAtomised/LowerValue or DataSets/DataSet/Units/Unit/Gathering/Biotope/MeasurementsOrFacts/MeasurementOrFactAtomised/UpperValue or DataSets/DataSet/Units/Unit/Gathering/Height/MeasurementOrFactAtomised/LowerValue or DataSets/DataSet/Units/Unit/Gathering/Height/MeasurementOrFactAtomised/UpperValue,extension
http://rs.tdwg.org/dwc/terms/version/member-2023-09-13,member,Member,The full name of the lithostratigraphic member from which the dwc:MaterialEntity was collected.,,`Lava Dam Member`; `Hellnmaria Member`,http://rs.tdwg.org/dwc/terms/GeologicalContext,9/13/2023,recommended,http://rs.tdwg.org/dwc/terms/version/member-2023-06-28,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/member,not in ABCD,simple
http://digir.net/schema/conceptual/darwin/2003/1.0/version/MinimumDepth-2003-06-13,MinimumDepth,Minimum Depth,"The minimum distance in meters below the surface of the water at which the collection was made; all material collected was at least this deep. Positive below the surface, negative above (e.g. collecting above sea level in tidal areas).",,,,6/13/2003,deprecated,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://digir.net/schema/conceptual/darwin/2003/1.0/MinimumDepth,,
http://rs.tdwg.org/dwc/terms/version/minimumDepthInMeters-2023-06-28,minimumDepthInMeters,Minimum Depth In Meters,"The lesser depth of a range of depth below the local surface, in meters.",,`0`; `100`,http://purl.org/dc/terms/Location,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/minimumDepthInMeters-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/minimumDepthInMeters,DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/LowerValue,simple
http://rs.tdwg.org/dwc/terms/version/minimumDistanceAboveSurfaceInMeters-2023-06-28,minimumDistanceAboveSurfaceInMeters,Minimum Distance Above Surface In Meters,"The lesser distance in a range of distance from a reference surface in the vertical direction, in meters. Use positive values for locations above the surface, negative values for locations below. If depth measures are given, the reference surface is the location given by the depth, otherwise the reference surface is the location given by the elevation.",,"`-1.5` (below the surface); `4.2` (above the surface); For a 1.5 meter sediment core from the bottom of a lake (at depth 20m) at 300m elevation: verbatimElevation: `300m` minimumElevationInMeters: `300`, maximumElevationInMeters: `300`, verbatimDepth: `20m`, minimumDepthInMeters: `20`, maximumDepthInMeters: `20`, minimumDistanceAboveSurfaceInMeters: `0`, maximumDistanceAboveSurfaceInMeters: `-1.5`.",http://purl.org/dc/terms/Location,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/minimumDistanceAboveSurfaceInMeters-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/minimumDistanceAboveSurfaceInMeters,DataSets/DataSet/Units/Unit/Gathering/Height/MeasurementOrFactAtomised/LowerValue,simple
http://digir.net/schema/conceptual/darwin/2003/1.0/version/MinimumElevation-2003-06-13,MinimumElevation,Minimum Elevation,The minimum distance in meters above (positive) or below sea level of the collecting locality.,,,,6/13/2003,deprecated,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://digir.net/schema/conceptual/darwin/2003/1.0/MinimumElevation,,
http://rs.tdwg.org/dwc/terms/version/minimumElevationInMeters-2023-06-28,minimumElevationInMeters,Minimum Elevation In Meters,"The lower limit of the range of elevation (altitude, usually above sea level), in meters.",,`-100`; `802`,http://purl.org/dc/terms/Location,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/minimumElevationInMeters-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/minimumElevationInMeters,DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/LowerValue,simple
http://rs.tdwg.org/dwc/terms/version/month-2023-06-28,month,Month,The integer month in which the dwc:Event occurred.,,`1` (January); `10` (October),http://rs.tdwg.org/dwc/terms/Event,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/month-2020-08-12,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/month,accessible from DataSets/DataSet/Units/Unit/Gathering/ISODateTimeBegin,simple
http://digir.net/schema/conceptual/darwin/2003/1.0/version/MonthCollected-2003-06-17,MonthCollected,Month Collected,The two digit month of year in the Common Era calendar during which the cataloged item was collected from the field.,,,,6/17/2003,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/MonthCollected-2003-06-13,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://digir.net/schema/conceptual/darwin/2003/1.0/MonthCollected,,
http://digir.net/schema/conceptual/darwin/2003/1.0/version/MonthIdentified-2003-06-17,MonthIdentified,Month Identified,The two digit month in the Common Era calendar during which the cataloged item was identified.,,,,6/17/2003,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/MonthIdentified-2003-06-13,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://digir.net/schema/conceptual/darwin/2003/1.0/MonthIdentified,,
http://rs.tdwg.org/dwc/terms/version/municipality-2023-06-28,municipality,Third Order Division,"The full, unabbreviated name of the next smaller administrative region than county (city, municipality, etc.) in which the dcterms:Location occurs. Do not use this term for a nearby named place that does not contain the actual dcterms:Location.","Recommended best practice is to use a controlled vocabulary such as the Getty Thesaurus of Geographic Names. Recommended best practice is to leave this field blank if the dcterms:Location spans multiple entities at this administrative level or if the dcterms:Location might be in one or another of multiple possible entities at this level. Multiplicity and uncertainty of the geographic entity can be captured either in the term dwc:higherGeography or in the term dwc:locality, or both.",`Holzminden`; `Araçatuba`; `Ga-Segonyana`,http://purl.org/dc/terms/Location,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/municipality-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/municipality,DataSets/DataSet/Units/Unit/Gathering/NamedAreas/NamedArea/AreaName,simple
http://rs.tdwg.org/dwc/terms/version/nameAccordingTo-2023-06-28,nameAccordingTo,Name According To,"The reference to the source in which the specific taxon concept circumscription is defined or implied - traditionally signified by the Latin ""sensu"" or ""sec."" (from secundum, meaning ""according to""). For taxa that result from identifications, a reference to the keys, monographs, experts and other sources should be given.","This term provides context to the dwc:scientificName. Together with the dwc:scientificName, separated by `sensu` or `sec.`, it forms the taxon concept label, which may be seen as having the same relationship to dwc:taxonConceptID as, for example, dwc:acceptedNameUsage has to dwc:acceptedNameUsageID. When not provided, in Taxon Core data sets the dwc:nameAccordingTo can be taken to be the data set. In this case the data set mostly provides sufficient context to infer the delimitation of the taxon and its relationship with other taxa. In Occurrence Core data sets, when not provided, dwc:nameAccordingTo can be an underlying taxonomy of the data set, e.g. Plants of the World Online (http://powo.science.kew.org/) for vascular plant records in iNaturalist (in which case it should be provided), or, which is the case for most dwc:PreservedSpecimen data sets, the dwc:Identification, in which case there is no further context.","`Franz NM, Cardona-Duque J (2013) Description of two new species and phylogenetic reassessment of Perelleschus Wibmer & O’Brien, 1986 (Coleoptera: Curculionidae), with a complete taxonomic concept history of Perelleschus sec. Franz & Cardona-Duque, 2013. Syst Biodivers. 11: 209–236.` (as the full citation of the Franz & Cardona-Duque (2013) in Perelleschus splendida sec. Franz & Cardona-Duque (2013))",http://rs.tdwg.org/dwc/terms/Taxon,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/nameAccordingTo-2021-07-15,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/nameAccordingTo,not in ABCD,simple
http://rs.tdwg.org/dwc/terms/version/nameAccordingToID-2023-06-28,nameAccordingToID,Name According To ID,An identifier for the source in which the specific taxon concept circumscription is defined or implied. See dwc:nameAccordingTo.,,`https://doi.org/10.1016/S0269-915X(97)80026-2`,http://rs.tdwg.org/dwc/terms/Taxon,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/nameAccordingToID-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/nameAccordingToID,not in ABCD,simple
http://rs.tdwg.org/dwc/terms/version/namePublicationID-2009-05-18,namePublicationID,Name Publication ID,A resolvable globally unique identifier for the original publication of the scientificName.,"Example: ""http://hdl.handle.net/10199/7""",,http://rs.tdwg.org/dwc/terms/Taxon,5/18/2009,deprecated,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/namePublicationID,not in ABCD,
http://rs.tdwg.org/dwc/terms/version/namePublishedIn-2023-06-28,namePublishedIn,Name Published In,A reference for the publication in which the dwc:scientificName was originally established under the rules of the associated dwc:nomenclaturalCode.,"A citation of the first publication of the name in its given combination, not the basionym / original name. Recombinations are often not published in zoology, in which case dwc:namePublishedIn should be empty.","`Pearson O. P., and M. I. Christie. 1985. Historia Natural, 5(37):388`; `Forel, Auguste, Diagnosies provisoires de quelques espèces nouvelles de fourmis de Madagascar, récoltées par M. Grandidier., Annales de la Societe Entomologique de Belgique, Comptes-rendus des Seances 30, 1886`",http://rs.tdwg.org/dwc/terms/Taxon,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/namePublishedIn-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/namePublishedIn,DataSets/DataSet/Units/Unit/SpecimenUnit/NomenclaturalTypeDesignations/NomenclaturalTypeDesignation/NomenclaturalReference/TitleCitation,simple
http://rs.tdwg.org/dwc/terms/version/namePublishedInID-2023-06-28,namePublishedInID,Name Published In ID,An identifier for the publication in which the dwc:scientificName was originally established under the rules of the associated dwc:nomenclaturalCode.,"A citation of the first publication of the name in its given combination, not the basionym / original name. Recombinations are often not published in zoology, in which case dwc:namePublishedInID should be empty.",,http://rs.tdwg.org/dwc/terms/Taxon,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/namePublishedInID-2020-08-12,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/namePublishedInID,not in ABCD,simple
http://rs.tdwg.org/dwc/terms/version/namePublishedInYear-2023-06-28,namePublishedInYear,Name Published In Year,The four-digit year in which the dwc:scientificName was published.,,`1915`; `2008`,http://rs.tdwg.org/dwc/terms/Taxon,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/namePublishedInYear-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/namePublishedInYear,not in ABCD,simple
http://rs.tdwg.org/dwc/dwctype/version/NomenclaturalChecklist-2009-01-23,NomenclaturalChecklist,Nomenclatural Checklist,A resource describing a nomenclatural checklist.,,,,1/23/2009,deprecated,,http://www.w3.org/2000/01/rdf-schema#Class,http://rs.tdwg.org/dwc/dwctype/NomenclaturalChecklist,not in ABCD,
http://rs.tdwg.org/dwc/terms/version/nomenclaturalCode-2023-06-28,nomenclaturalCode,Nomenclatural Code,The nomenclatural code (or codes in the case of an ambiregnal name) under which the dwc:scientificName is constructed.,Recommended best practice is to use a controlled vocabulary.,`ICN`; `ICZN`; `BC`; `ICNCP`; `BioCode`,http://rs.tdwg.org/dwc/terms/Taxon,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/nomenclaturalCode-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/nomenclaturalCode,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/Code,simple
http://rs.tdwg.org/dwc/terms/version/nomenclaturalStatus-2023-06-28,nomenclaturalStatus,Nomenclatural Status,The status related to the original publication of the name and its conformance to the relevant rules of nomenclature. It is based essentially on an algorithm according to the business rules of the code. It requires no taxonomic opinion.,,`nom. ambig.`; `nom. illeg.`; `nom. subnud.`,http://rs.tdwg.org/dwc/terms/Taxon,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/nomenclaturalStatus-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/nomenclaturalStatus,(DataSets/DataSet/Units/Unit/SpecimenUnit/NomenclaturalTypeDesignations/NomenclaturalTypeDesignation/NomenclaturalReference/TitleCitation) pro parte,simple
http://digir.net/schema/conceptual/darwin/2003/1.0/version/Notes-2003-06-13,Notes,Notes,Free text notes attached to the specimen record,,,,6/13/2003,deprecated,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://digir.net/schema/conceptual/darwin/2003/1.0/Notes,,
http://rs.tdwg.org/dwc/terms/version/Occurrence-2023-06-28,Occurrence,Occurrence,An existence of a dwc:Organism at a particular place at a particular time.,,A wolf pack on the shore of Kluane Lake in 1988. A virus in a plant leaf in the New York Botanical Garden at 15:29 on 2014-10-23. A fungus in Central Park in the summer of 1929.,,6/28/2023,superseded,http://rs.tdwg.org/dwc/terms/version/Occurrence-2020-08-20,http://www.w3.org/2000/01/rdf-schema#Class,http://rs.tdwg.org/dwc/terms/Occurrence,DataSets/DataSet/Units/Unit,extension
